date,upwind_station_count,upwind_selected_station_codes,upwind_mean_lag_days,upwind_total_weight
2020-09-09,5,A544|A545|A547|A548|A559,1.4,2.230109283593683
2020-09-10,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.6521598592990716
2020-09-11,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.217903294871589
2020-09-12,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.4724143916512893
2020-09-13,5,A045|A544|A547|A548|A559,0.8,3.427588119225107
2020-09-14,5,A045|A544|A547|A548|A559,1.2,2.0538497946405307
2020-09-15,8,A047|A528|A542|A544|A545|A547|A548|A559,0.875,4.142393269040753
2020-09-16,5,A045|A544|A547|A548|A559,1.0,2.5081200061593827
2020-09-17,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.234588113975754
2020-09-18,5,A045|A544|A547|A548|A559,1.6,1.2622847966719597
2020-09-19,4,A010|A017|A024|A032,2.0,0.9149539223731686
2020-09-20,5,A010|A017|A024|A032|A045,1.4,1.53525156829067
2020-09-21,5,A017|A045|A544|A548|A559,1.0,2.254016439671184
2020-09-22,13,A012|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.0769230769230769,5.746319267667421
2020-09-23,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.3,3.8825015490604713
2020-09-24,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.8888888888888888,4.694643046179631
2020-09-25,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.791495737956495
2020-09-26,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.095438572009191
2020-09-27,5,A017|A045|A544|A548|A559,1.4,1.7460371015306597
2020-09-28,6,A045|A544|A545|A547|A548|A559,1.6666666666666667,1.830692212737203
2020-09-29,5,A045|A544|A547|A548|A559,1.2,2.137641807946592
2020-09-30,5,A045|A544|A547|A548|A559,0.8,2.913451322940464
2020-10-01,5,A045|A544|A547|A548|A559,0.8,2.8943609341362198
2020-10-02,6,A017|A045|A544|A547|A548|A559,1.0,2.821464993255148
2020-10-03,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.4444444444444444,2.967096035936009
2020-10-04,5,A544|A545|A547|A548|A559,1.6,1.6976223943433362
2020-10-05,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.269287178322763
2020-10-06,6,A017|A045|A544|A547|A548|A559,1.0,2.7750805214528746
2020-10-07,6,A017|A032|A045|A544|A548|A559,1.1666666666666667,2.4846709711797392
2020-10-08,4,A010|A017|A024|A032,2.0,0.9825277799102035
2020-10-09,5,A014|A015|A022|A028|A042,1.0,1.983177535546976
2020-10-10,4,A014|A015|A022|A042,0.75,2.1747955053587953
2020-10-11,4,A005|A010|A042|A054,0.75,2.0405751978437854
2020-10-12,5,A010|A017|A024|A032|A045,1.4,1.7355208733887169
2020-10-13,4,A010|A017|A024|A032,1.5,1.3792674040656445
2020-10-14,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.2078560992823304
2020-10-15,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.7,2.954715844037191
2020-10-16,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.25,4.996906522082509
2020-10-17,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.1111111111111112,4.26224767488452
2020-10-18,6,A017|A045|A544|A547|A548|A559,0.8333333333333334,3.2577284870128134
2020-10-19,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.0301847406737448
2020-10-20,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.322204403709911
2020-10-21,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.6331980592469706
2020-10-22,6,A045|A544|A545|A547|A548|A559,1.6666666666666667,1.8266437711127568
2020-10-23,6,A017|A045|A544|A547|A548|A559,1.0,2.809058627670169
2020-10-24,5,A005|A010|A024|A032|A054,1.4,1.9632879429297332
2020-10-25,5,A005|A015|A022|A042|A054,0.6,3.1778830290529756
2020-10-26,5,A005|A015|A022|A042|A054,1.2,2.197496302959287
2020-10-27,6,A014|A015|A022|A027|A028|A042,1.1666666666666667,2.389888802434418
2020-10-28,5,A005|A010|A024|A042|A054,1.4,1.702602443218305
2020-10-29,5,A005|A010|A024|A032|A054,2.2,1.1817090911106634
2020-10-30,6,A017|A024|A032|A045|A544|A548,1.3333333333333333,2.0352925668329296
2020-10-31,5,A005|A015|A022|A042|A054,1.2,2.191032512963846
2020-11-01,4,A014|A015|A022|A042,1.0,1.5735324212407948
2020-11-02,4,A005|A010|A042|A054,1.5,1.3122710217345832
2020-11-03,6,A017|A024|A032|A045|A544|A548,1.0,2.2585462827514187
2020-11-04,5,A017|A045|A544|A548|A559,1.6,1.4337021806967498
2020-11-05,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,1.7891936770659733
2020-11-06,4,A010|A017|A024|A032,1.75,1.1793179480572573
2020-11-07,6,A005|A010|A017|A024|A032|A054,1.3333333333333333,2.0832850286032527
2020-11-08,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.5196825310764663
2020-11-09,5,A045|A544|A547|A548|A559,1.2,1.8469071399600772
2020-11-10,13,A012|A033|A034|A035|A036|A056|A507|A512|A523|A546|A553|A562|A571,1.3076923076923077,5.125191554583262
2020-11-11,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.6666666666666667,3.6098726188840047
2020-11-12,5,A014|A015|A022|A028|A042,1.4,1.6214463797290357
2020-11-13,4,A010|A017|A024|A032,2.0,0.7953266047496094
2020-11-14,5,A045|A544|A547|A548|A559,1.6,1.471452028689062
2020-11-15,4,A014|A015|A022|A042,1.25,1.2823253265220862
2020-11-16,5,A005|A015|A022|A042|A054,1.4,1.649792162692444
2020-11-17,4,A005|A010|A042|A054,1.5,1.282675908018311
2020-11-18,5,A005|A015|A022|A042|A054,1.2,1.9481256840716232
2020-11-19,5,A005|A015|A022|A042|A054,1.0,2.4224173070506616
2020-11-20,5,A014|A015|A022|A028|A042,1.2,1.898869659585281
2020-11-21,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.3333333333333333,4.3219785962775985
2020-11-22,5,A544|A545|A547|A548|A559,1.2,2.304430915307357
2020-11-23,6,A017|A045|A544|A547|A548|A559,0.8333333333333334,3.494591390314358
2020-11-24,6,A045|A544|A545|A547|A548|A559,0.6666666666666666,3.8569734092391617
2020-11-25,5,A544|A545|A547|A548|A559,1.0,2.718261443032419
2020-11-26,6,A045|A544|A545|A547|A548|A559,0.8333333333333334,3.2392070213749076
2020-11-27,5,A544|A545|A547|A548|A559,1.0,2.5072647683484517
2020-11-28,5,A544|A545|A547|A548|A559,1.0,2.691460946491646
2020-11-29,5,A544|A545|A547|A548|A559,1.0,2.581446495069272
2020-11-30,5,A017|A045|A544|A548|A559,1.0,2.307714175138775
2020-12-01,6,A017|A032|A045|A544|A548|A559,1.6666666666666667,1.8335207602508659
2020-12-02,4,A005|A010|A024|A054,2.0,0.9904298326483513
2020-12-03,5,A005|A015|A022|A042|A054,1.2,2.087003502433365
2020-12-04,5,A017|A045|A544|A548|A559,1.0,2.33963644021107
2020-12-05,11,A002|A003|A012|A025|A027|A029|A033|A035|A037|A046|A512,1.5454545454545454,3.526281728383184
2020-12-06,5,A017|A045|A544|A548|A559,1.0,1.9134389100711016
2020-12-07,5,A005|A015|A022|A042|A054,1.4,1.6565029740380266
2020-12-08,5,A005|A015|A022|A042|A054,1.2,2.1736370225580446
2020-12-09,5,A005|A015|A022|A042|A054,1.4,1.7098364425715165
2020-12-10,6,A005|A010|A015|A022|A042|A054,1.1666666666666667,2.7783554522947815
2020-12-11,5,A005|A010|A024|A032|A054,2.0,1.235258604100075
2020-12-12,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.6049139079272416
2020-12-13,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.6711185629893888
2020-12-14,7,A047|A542|A544|A545|A547|A548|A559,1.7142857142857142,2.0924682001081116
2020-12-15,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.4444444444444444,3.174958103859216
2020-12-16,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.4498794011767093
2020-12-17,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,2.902270877327434
2020-12-18,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.3337811411069955
2020-12-19,5,A005|A015|A022|A042|A054,1.6,1.3959890456246455
2020-12-20,13,A003|A012|A033|A034|A035|A036|A037|A056|A507|A512|A523|A546|A562,1.3846153846153846,4.365118265544912
2020-12-21,5,A005|A010|A024|A032|A054,1.6,1.717742315634342
2020-12-22,4,A005|A010|A042|A054,1.75,1.1338154606874096
2020-12-23,4,A005|A010|A024|A054,1.5,1.4216279250959036
2020-12-24,4,A005|A010|A024|A054,1.5,1.5832891703677563
2020-12-25,5,A005|A010|A024|A032|A054,1.4,1.8579488727387048
2020-12-26,4,A005|A010|A024|A054,1.75,1.0992134982845978
2020-12-27,4,A005|A010|A042|A054,2.0,0.923609035469474
2020-12-28,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.214544255338392
2020-12-29,5,A045|A544|A547|A548|A559,1.0,2.6528000084173224
2020-12-30,5,A045|A544|A547|A548|A559,1.2,2.033503330278993
2020-12-31,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.674544215361209
2021-01-01,13,A003|A012|A033|A034|A035|A036|A056|A507|A512|A523|A546|A562|A571,1.6153846153846154,3.79585739173409
2021-01-02,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,2.8371539193720032
2021-01-03,5,A005|A010|A024|A032|A054,1.6,1.7021600823375058
2021-01-04,4,A005|A010|A024|A054,1.5,1.4404492910126376
2021-01-05,5,A544|A545|A547|A548|A559,2.2,1.2236483467383077
2021-01-06,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.738754663595953
2021-01-07,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.6666666666666667,3.5672294453178317
2021-01-08,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,3.1451005213865932
2021-01-09,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.5833333333333333,3.6825247831932955
2021-01-10,6,A005|A014|A015|A022|A042|A054,1.6666666666666667,1.6990568488426492
2021-01-11,5,A005|A015|A022|A042|A054,1.2,2.1911044019599064
2021-01-12,5,A005|A015|A022|A042|A054,1.6,1.2704495756131615
2021-01-13,4,A017|A024|A032|A045,1.25,1.4137660060469417
2021-01-14,5,A005|A010|A024|A032|A054,2.0,1.3178382892740514
2021-01-15,5,A010|A017|A024|A032|A045,1.4,1.7685897286796068
2021-01-16,4,A010|A017|A024|A032,2.0,1.047139912127927
2021-01-17,4,A010|A017|A024|A032,2.0,1.0531354149156993
2021-01-18,5,A017|A045|A544|A548|A559,1.0,1.8893512724964492
2021-01-19,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.3379306068668577
2021-01-20,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.2811921134645807
2021-01-21,5,A544|A545|A547|A548|A559,1.4,2.1591587428646095
2021-01-22,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.1815971073813127
2021-01-23,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.780849774385549
2021-01-24,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.05023161765771
2021-01-25,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.183325398763544
2021-01-26,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.248922492709143
2021-01-27,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.472583494085982
2021-01-28,5,A544|A545|A547|A548|A559,2.0,1.389518657318011
2021-01-29,7,A047|A542|A544|A545|A547|A548|A559,1.7142857142857142,1.9745979205408797
2021-01-30,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,2.792338824702881
2021-01-31,5,A045|A544|A547|A548|A559,1.2,1.8509342373148745
2021-02-01,6,A014|A015|A022|A027|A028|A042,1.1666666666666667,2.1789664039987127
2021-02-02,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,2.983725259672851
2021-02-03,5,A005|A010|A024|A032|A054,1.8,1.595744021243518
2021-02-04,8,A002|A014|A025|A027|A028|A029|A037|A046,1.75,2.3637539221162944
2021-02-05,5,A005|A015|A022|A042|A054,1.2,2.1713160992059017
2021-02-06,5,A005|A015|A022|A042|A054,1.0,2.7880544724817367
2021-02-07,6,A005|A010|A015|A022|A042|A054,1.0,3.1862714624628317
2021-02-08,5,A005|A015|A022|A042|A054,1.2,2.2452287774863855
2021-02-09,5,A005|A010|A024|A032|A054,2.2,1.1675568494161155
2021-02-10,6,A017|A032|A045|A544|A548|A559,1.6666666666666667,1.5582739145474942
2021-02-11,5,A005|A010|A024|A032|A054,1.8,1.5942736528317947
2021-02-12,5,A010|A017|A024|A032|A045,1.6,1.3954503931811424
2021-02-13,5,A045|A544|A547|A548|A559,1.6,1.4383452641188514
2021-02-14,14,A012|A033|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.7142857142857142,3.487549985666049
2021-02-15,5,A005|A015|A022|A042|A054,1.2,2.0738643209884953
2021-02-16,5,A005|A015|A022|A042|A054,1.4,1.6854263273724637
2021-02-17,6,A005|A010|A015|A022|A042|A054,1.5,1.924743373786411
2021-02-18,4,A005|A010|A024|A054,1.75,1.1576515397445468
2021-02-19,6,A005|A010|A015|A022|A042|A054,1.3333333333333333,2.249459033191138
2021-02-20,4,A005|A010|A042|A054,1.5,1.289056107218459
2021-02-21,4,A005|A010|A024|A054,1.5,1.4585883255869672
2021-02-22,5,A017|A045|A544|A548|A559,1.0,2.2550712249867675
2021-02-23,5,A005|A010|A024|A032|A054,2.0,1.2064025942265875
2021-02-24,4,A005|A010|A024|A054,1.75,1.1139513775642296
2021-02-25,4,A014|A015|A022|A042,1.25,1.316324939356536
2021-02-26,5,A005|A015|A022|A042|A054,1.6,1.382276286982651
2021-02-27,6,A017|A032|A045|A544|A548|A559,1.6666666666666667,1.7689490243406232
2021-02-28,5,A017|A045|A544|A548|A559,1.0,2.306368677707277
2021-03-01,6,A045|A544|A545|A547|A548|A559,1.0,3.0221806425000293
2021-03-02,5,A045|A544|A547|A548|A559,1.0,2.7258647636585467
2021-03-03,6,A017|A045|A544|A547|A548|A559,1.0,2.955899346087379
2021-03-04,5,A017|A024|A032|A045|A548,1.4,1.696259591661298
2021-03-05,4,A005|A010|A024|A054,2.0,1.0730650576087986
2021-03-06,6,A005|A014|A015|A022|A042|A054,1.1666666666666667,2.2870300361842033
2021-03-07,7,A002|A014|A025|A027|A028|A029|A046,1.7142857142857142,2.147463701108328
2021-03-08,11,A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.5454545454545454,3.560111442605332
2021-03-09,5,A005|A015|A022|A042|A054,1.4,1.7605570653506835
2021-03-10,5,A005|A015|A022|A042|A054,1.2,1.9880385986186355
2021-03-11,5,A005|A010|A022|A042|A054,1.4,1.6708761928112117
2021-03-12,7,A047|A542|A544|A545|A547|A548|A559,1.7142857142857142,1.7226650368017737
2021-03-13,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.4430117362127652
2021-03-14,8,A047|A528|A542|A545|A547|A553|A559|A571,1.75,2.3384617109406665
2021-03-15,5,A017|A045|A544|A548|A559,1.0,1.9061082896388368
2021-03-16,5,A010|A017|A024|A032|A045,1.4,1.631191285340975
2021-03-17,6,A017|A032|A045|A544|A548|A559,1.6666666666666667,1.5996218029375537
2021-03-18,4,A017|A024|A032|A045,1.25,1.4842380843291072
2021-03-19,4,A010|A017|A024|A032,2.0,0.895971336283773
2021-03-20,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.460994636127533
2021-03-21,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.8836727487980327
2021-03-22,7,A047|A542|A544|A545|A547|A548|A559,0.7142857142857143,4.072789752839674
2021-03-23,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.431007816750662
2021-03-24,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.8162392497013222
2021-03-25,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.1164046672141428
2021-03-26,5,A017|A045|A544|A548|A559,1.6,1.6558291610036675
2021-03-27,7,A047|A542|A544|A545|A547|A548|A559,1.7142857142857142,1.9084867645024768
2021-03-28,5,A544|A545|A547|A548|A559,1.8,1.513280306463586
2021-03-29,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.4753539988285764
2021-03-30,5,A005|A015|A022|A042|A054,1.6,1.2409651496286722
2021-03-31,12,A002|A003|A012|A025|A029|A033|A034|A035|A037|A046|A507|A512,1.6666666666666667,3.4421593910003123
2021-04-01,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.8888888888888888,2.149255326989377
2021-04-02,5,A005|A010|A024|A032|A054,2.2,1.0791185611235574
2021-04-03,5,A017|A045|A544|A548|A559,1.4,1.7963616534229967
2021-04-04,10,A047|A528|A542|A544|A545|A547|A548|A553|A559|A571,1.4,3.273312595137901
2021-04-05,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.4920367659475584
2021-04-06,6,A017|A032|A045|A544|A548|A559,1.0,2.6758755981765763
2021-04-07,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,2.977957179081294
2021-04-08,7,A047|A542|A544|A545|A547|A548|A559,0.5714285714285714,4.807350776706844
2021-04-09,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.6666666666666666,6.0876732392311546
2021-04-10,8,A047|A528|A542|A544|A545|A547|A548|A559,0.875,4.042400315377573
2021-04-11,5,A544|A545|A547|A548|A559,1.8,1.4501005271380454
2021-04-12,7,A047|A542|A544|A545|A547|A548|A559,1.7142857142857142,1.980806706993139
2021-04-13,11,A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.9090909090909092,3.0171030615850394
2021-04-14,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.7831019570454423
2021-04-15,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,3.0331282922063956
2021-04-16,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.4548204275981598
2021-04-17,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,1.7476880746501324
2021-04-18,5,A017|A045|A544|A548|A559,1.6,1.1385130255714668
2021-04-19,5,A005|A010|A024|A042|A054,1.8,0.8303322414738318
2021-04-20,11,A003|A012|A033|A034|A035|A036|A037|A507|A512|A523|A546,1.9090909090909092,2.4852403988018836
2021-04-21,13,A002|A003|A012|A025|A027|A029|A033|A034|A035|A037|A046|A507|A512,1.7692307692307692,3.4243238468755655
2021-04-22,13,A002|A003|A012|A025|A027|A029|A033|A034|A035|A037|A046|A507|A512,1.7692307692307692,3.1897526399740705
2021-04-23,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,1.4047311276024859
2021-04-24,6,A045|A544|A545|A547|A548|A559,1.8333333333333333,1.4822974756457579
2021-04-25,12,A003|A012|A033|A034|A035|A036|A037|A056|A507|A512|A523|A546,1.8333333333333333,2.9097019910164232
2021-04-26,11,A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.9090909090909092,2.4708112864951373
2021-04-27,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.9166666666666667,2.824394079844559
2021-04-28,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.3333333333333333,4.315513840952183
2021-04-29,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.1158367458799234
2021-04-30,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.956041337731088
2021-05-01,8,A047|A528|A542|A544|A545|A547|A548|A559,0.75,4.4907848985605145
2021-05-02,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.2222222222222223,4.1144149290295005
2021-05-03,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.6847105821790906
2021-05-04,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.5481465242759462
2021-05-05,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.7491508307405486
2021-05-06,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.8888888888888888,2.4540834253291726
2021-05-07,8,A047|A528|A542|A545|A547|A553|A559|A571,2.0,1.5784214189969246
2021-05-08,11,A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.2727272727272727,4.231418068648598
2021-05-09,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,4.004348458757992
2021-05-10,7,A047|A542|A544|A545|A547|A548|A559,0.8571428571428571,3.766165003179241
2021-05-11,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.15744586542799
2021-05-12,9,A047|A528|A542|A544|A545|A547|A553|A559|A571,1.7777777777777777,2.533487842415287
2021-05-13,13,A012|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.7692307692307692,2.417513595697179
2021-05-14,8,A047|A528|A542|A544|A545|A547|A548|A559,1.5,2.404942530953677
2021-05-15,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,2.9536161041274185
2021-05-16,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.5555555555555556,2.853975645919335
2021-05-17,9,A047|A528|A542|A545|A547|A553|A559|A562|A571,1.6666666666666667,2.5814434740989824
2021-05-18,11,A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.9090909090909092,2.8249076718151676
2021-05-19,9,A047|A056|A528|A542|A545|A547|A553|A562|A571,1.8888888888888888,1.8469744075559587
2021-05-20,5,A005|A010|A024|A032|A054,2.2,1.1118663067361179
2021-05-21,4,A005|A010|A024|A054,2.25,0.8476629087129267
2021-05-22,4,A005|A010|A042|A054,2.0,0.9982854900761715
2021-05-23,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.9166666666666667,3.2353246303810934
2021-05-24,13,A012|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.6153846153846154,3.902854735332178
2021-05-25,11,A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.2727272727272727,3.665100007876743
2021-05-26,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.422257581737144
2021-05-27,5,A544|A545|A547|A548|A559,2.2,1.2373633223948208
2021-05-28,5,A017|A032|A045|A544|A548,1.4,1.605390697166956
2021-05-29,5,A005|A010|A024|A032|A054,2.2,0.8527940069558495
2021-05-30,6,A017|A045|A544|A547|A548|A559,1.6666666666666667,1.7887799086240361
2021-05-31,6,A017|A032|A045|A544|A548|A559,1.6666666666666667,1.8893252520000334
2021-06-01,5,A045|A544|A547|A548|A559,1.6,1.486629484698856
2021-06-02,5,A544|A545|A547|A548|A559,1.6,1.5604060251846346
2021-06-03,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.0940988969063765
2021-06-04,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,0.7777777777777778,5.182313984971344
2021-06-05,6,A045|A544|A545|A547|A548|A559,1.1666666666666667,2.951545113668448
2021-06-06,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.0202016817584716
2021-06-07,5,A544|A545|A547|A548|A559,1.8,1.4068088080543064
2021-06-08,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.798724104928192
2021-06-09,7,A047|A542|A544|A545|A547|A548|A559,1.4285714285714286,2.2924528688474233
2021-06-10,5,A544|A545|A547|A548|A559,1.4,1.9344509186994083
2021-06-11,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.9166666666666667,3.158740498861808
2021-06-12,14,A012|A033|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.2142857142857142,4.720845092659251
2021-06-13,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.3,3.816337797457133
2021-06-14,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.373872786769696
2021-06-15,5,A017|A032|A045|A544|A548,1.4,1.8148642663796788
2021-06-16,13,A003|A012|A033|A034|A035|A036|A056|A507|A512|A523|A546|A562|A571,2.0,2.61737277072554
2021-06-17,13,A012|A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.4615384615384615,4.066448368312674
2021-06-18,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.3,3.302223415238425
2021-06-19,5,A544|A545|A547|A548|A559,1.6,1.663856932254689
2021-06-20,5,A017|A045|A544|A548|A559,1.6,1.1250033189475124
2021-06-21,10,A047|A056|A528|A542|A545|A546|A547|A553|A562|A571,1.3,3.393225521565246
2021-06-22,8,A047|A528|A542|A545|A547|A553|A559|A571,1.875,2.1427926760066116
2021-06-23,10,A047|A528|A542|A544|A545|A547|A548|A553|A559|A571,1.4,3.5113370149596266
2021-06-24,6,A045|A544|A545|A547|A548|A559,1.3333333333333333,2.1515454801513982
2021-06-25,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.634346289620743
2021-06-26,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.7180161705821058
2021-06-27,6,A017|A045|A544|A547|A548|A559,1.1666666666666667,2.283167637464522
2021-06-28,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,2.8899813902639178
2021-06-29,12,A036|A047|A056|A523|A528|A542|A545|A546|A547|A553|A562|A571,1.3333333333333333,4.552675259309889
2021-06-30,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.3333333333333333,4.465244588565252
2021-07-01,8,A047|A528|A542|A545|A547|A553|A562|A571,1.375,3.1815901023875286
2021-07-02,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.2222222222222223,3.7442169124052747
2021-07-03,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,3.0715787845990326
2021-07-04,9,A047|A528|A542|A544|A545|A547|A548|A553|A559,1.4444444444444444,3.377021025031622
2021-07-05,8,A047|A528|A542|A545|A547|A553|A562|A571,1.5,2.74878536720406
2021-07-06,9,A047|A528|A542|A545|A547|A553|A559|A562|A571,1.8888888888888888,2.3716359707541774
2021-07-07,8,A047|A528|A542|A545|A547|A553|A562|A571,1.875,2.1336105111904504
2021-07-08,8,A047|A528|A542|A545|A547|A553|A562|A571,1.625,2.3437893162963754
2021-07-09,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.717050552249355
2021-07-10,8,A047|A528|A542|A544|A545|A547|A548|A559,1.375,2.9153077818039677
2021-07-11,8,A047|A528|A542|A545|A547|A553|A559|A571,1.5,2.584343037011707
2021-07-12,8,A047|A528|A542|A544|A545|A547|A548|A559,1.25,3.3923811372974946
2021-07-13,7,A047|A542|A544|A545|A547|A548|A559,1.1428571428571428,3.311520827155074
2021-07-14,7,A047|A542|A544|A545|A547|A548|A559,1.2857142857142858,2.7392797923151697
2021-07-15,5,A017|A045|A544|A548|A559,1.6,1.3156714987710463
2021-07-16,5,A010|A017|A024|A032|A045,1.6,1.5009847101221496
2021-07-17,4,A005|A010|A042|A054,2.0,0.823528647450188
2021-07-18,12,A034|A036|A047|A056|A507|A523|A528|A542|A546|A553|A562|A571,1.9166666666666667,3.3509046961667717
2021-07-19,12,A012|A033|A034|A036|A056|A507|A523|A528|A546|A553|A562|A571,1.1666666666666667,5.716984308221321
2021-07-20,11,A036|A047|A056|A523|A528|A542|A545|A546|A553|A562|A571,1.2727272727272727,4.215974367616857
