time;latitude;longitude;t2m
2024-02-21 18:00:00;-15.765765;312.12;23.448608
2024-02-22 00:00:00;-15.765765;312.12;19.855621
2024-02-22 06:00:00;-15.765765;312.12;18.60736
2024-02-22 12:00:00;-15.765765;312.12;18.854523
2024-02-22 18:00:00;-15.765765;312.12;21.503479
2024-02-23 00:00:00;-15.765765;312.12;20.548157
2024-02-23 06:00:00;-15.765765;312.12;18.235138
2024-02-23 12:00:00;-15.765765;312.12;18.849304
2024-02-23 18:00:00;-15.765765;312.12;20.978607
2024-02-24 00:00:00;-15.765765;312.12;20.122437
2024-02-24 06:00:00;-15.765765;312.12;18.371796
2024-02-24 12:00:00;-15.765765;312.12;21.344452
2024-02-24 18:00:00;-15.765765;312.12;26.54837
2024-02-25 00:00:00;-15.765765;312.12;20.174713
2024-02-25 06:00:00;-15.765765;312.12;18.44394
2024-02-25 12:00:00;-15.765765;312.12;21.302368
2024-02-25 18:00:00;-15.765765;312.12;27.423065
2024-02-26 00:00:00;-15.765765;312.12;20.808746
2024-02-26 06:00:00;-15.765765;312.12;18.401215
2024-02-26 12:00:00;-15.765765;312.12;21.197266
2024-02-26 18:00:00;-15.765765;312.12;28.209381
2024-02-27 00:00:00;-15.765765;312.12;20.070343
2024-02-27 06:00:00;-15.765765;312.12;22.091309
2024-02-27 12:00:00;-15.765765;312.12;21.459259
2024-02-27 18:00:00;-15.765765;312.12;28.715057
2024-02-28 00:00:00;-15.765765;312.12;22.687408
2024-02-28 06:00:00;-15.765765;312.12;21.726776
2024-02-28 12:00:00;-15.765765;312.12;23.631348
2024-02-28 18:00:00;-15.765765;312.12;30.43808
2024-02-29 00:00:00;-15.765765;312.12;24.831085
2024-02-29 06:00:00;-15.765765;312.12;27.522125
2024-02-29 12:00:00;-15.765765;312.12;26.09378
2024-02-29 18:00:00;-15.765765;312.12;31.122375
2024-03-01 00:00:00;-15.765765;312.12;24.408966
2024-03-01 06:00:00;-15.765765;312.12;19.169647
2024-03-01 12:00:00;-15.765765;312.12;25.437286
2024-03-01 18:00:00;-15.765765;312.12;30.926056
2024-03-02 00:00:00;-15.765765;312.12;24.07022
2024-03-02 06:00:00;-15.765765;312.12;21.66742
2024-03-02 12:00:00;-15.765765;312.12;25.648956
2024-03-02 18:00:00;-15.765765;312.12;29.210815
2024-03-03 00:00:00;-15.765765;312.12;24.739319
2024-03-03 06:00:00;-15.765765;312.12;22.968597
2024-03-03 12:00:00;-15.765765;312.12;25.868866
2024-03-03 18:00:00;-15.765765;312.12;27.169159
2024-03-04 00:00:00;-15.765765;312.12;21.1651
2024-03-04 06:00:00;-15.765765;312.12;17.586945
2024-03-04 12:00:00;-15.765765;312.12;19.04837
2024-03-04 18:00:00;-15.765765;312.12;24.68985
2024-03-05 00:00:00;-15.765765;312.12;20.47763
2024-03-05 06:00:00;-15.765765;312.12;17.940643
2024-03-05 12:00:00;-15.765765;312.12;20.091705
2024-03-05 18:00:00;-15.765765;312.12;28.065216
2024-03-06 00:00:00;-15.765765;312.12;20.937286
2024-03-06 06:00:00;-15.765765;312.12;20.403442
2024-03-06 12:00:00;-15.765765;312.12;22.369019
2024-03-06 18:00:00;-15.765765;312.12;25.467316
2024-03-07 00:00:00;-15.765765;312.12;22.128265
2024-03-07 06:00:00;-15.765765;312.12;20.828735
2024-03-07 12:00:00;-15.765765;312.12;23.452606
2024-03-07 18:00:00;-15.765765;312.12;26.295746
2024-03-08 00:00:00;-15.765765;312.12;21.82785
2024-03-08 06:00:00;-15.765765;312.12;21.21399
2024-03-08 12:00:00;-15.765765;312.12;23.53366
2024-03-08 18:00:00;-15.765765;312.12;30.710785
2024-03-09 00:00:00;-15.765765;312.12;23.673096
2024-03-09 06:00:00;-15.765765;312.12;21.717957
2024-03-09 12:00:00;-15.765765;312.12;23.228424
2024-03-09 18:00:00;-15.765765;312.12;30.450775
2024-03-10 00:00:00;-15.765765;312.12;23.479645
2024-03-10 06:00:00;-15.765765;312.12;20.91922
2024-03-10 12:00:00;-15.765765;312.12;23.151947
2024-03-10 18:00:00;-15.765765;312.12;28.214386
2024-03-11 00:00:00;-15.765765;312.12;21.900787
2024-03-11 06:00:00;-15.765765;312.12;21.602997
2024-03-11 12:00:00;-15.765765;312.12;23.740509
2024-03-11 18:00:00;-15.765765;312.12;26.277283
2024-03-12 00:00:00;-15.765765;312.12;22.750458
2024-03-12 06:00:00;-15.765765;312.12;22.226013
2024-03-12 12:00:00;-15.765765;312.12;24.894135
2024-03-12 18:00:00;-15.765765;312.12;30.30191
2024-03-13 00:00:00;-15.765765;312.12;23.358063
2024-03-13 06:00:00;-15.765765;312.12;22.662262
2024-03-13 12:00:00;-15.765765;312.12;22.696991
2024-03-13 18:00:00;-15.765765;312.12;24.248749
2024-03-14 00:00:00;-15.765765;312.12;22.545044
2024-03-14 06:00:00;-15.765765;312.12;21.352875
2024-03-14 12:00:00;-15.765765;312.12;23.657776
2024-03-14 18:00:00;-15.765765;312.12;25.986603
2024-03-15 00:00:00;-15.765765;312.12;22.253143
2024-03-15 06:00:00;-15.765765;312.12;21.966156
2024-03-15 12:00:00;-15.765765;312.12;24.141388
2024-03-15 18:00:00;-15.765765;312.12;30.83371
2024-03-16 00:00:00;-15.765765;312.12;23.423187
2024-03-16 06:00:00;-15.765765;312.12;21.914093
2024-03-16 12:00:00;-15.765765;312.12;23.847198
2024-03-16 18:00:00;-15.765765;312.12;27.175018
2024-03-17 00:00:00;-15.765765;312.12;23.17929
2024-03-17 06:00:00;-15.765765;312.12;22.121918
2024-03-17 12:00:00;-15.765765;312.12;24.626862
2024-03-17 18:00:00;-15.765765;312.12;30.623596
2024-03-18 00:00:00;-15.765765;312.12;23.552704
2024-03-18 06:00:00;-15.765765;312.12;21.072296
2024-03-18 12:00:00;-15.765765;312.12;25.237976
2024-03-18 18:00:00;-15.765765;312.12;31.55249
2024-03-19 00:00:00;-15.765765;312.12;23.928864
2024-03-19 06:00:00;-15.765765;312.12;22.2706
2024-03-19 12:00:00;-15.765765;312.12;25.15921
2024-03-19 18:00:00;-15.765765;312.12;31.891937
2024-03-20 00:00:00;-15.765765;312.12;24.323914
2024-03-20 06:00:00;-15.765765;312.12;22.466461
2024-03-20 12:00:00;-15.765765;312.12;24.875061
2024-03-20 18:00:00;-15.765765;312.12;26.928864
2024-03-21 00:00:00;-15.765765;312.12;22.862518
2024-03-21 06:00:00;-15.765765;312.12;20.50412
2024-03-21 12:00:00;-15.765765;312.12;23.548737
2024-03-21 18:00:00;-15.765765;312.12;26.079376
2024-03-22 00:00:00;-15.765765;312.12;22.09674
2024-03-22 06:00:00;-15.765765;312.12;19.685516
2024-03-22 12:00:00;-15.765765;312.12;22.698883
2024-03-22 18:00:00;-15.765765;312.12;30.62204
2024-03-23 00:00:00;-15.765765;312.12;23.145203
2024-03-23 06:00:00;-15.765765;312.12;18.907257
2024-03-23 12:00:00;-15.765765;312.12;21.838898
2024-03-23 18:00:00;-15.765765;312.12;23.376068
2024-03-24 00:00:00;-15.765765;312.12;20.993835
2024-03-24 06:00:00;-15.765765;312.12;18.096191
2024-03-24 12:00:00;-15.765765;312.12;18.881317
2024-03-24 18:00:00;-15.765765;312.12;22.988068
2024-03-25 00:00:00;-15.765765;312.12;21.378448
2024-03-25 06:00:00;-15.765765;312.12;18.960846
2024-03-25 12:00:00;-15.765765;312.12;20.66037
2024-03-25 18:00:00;-15.765765;312.12;27.526947
2024-03-26 00:00:00;-15.765765;312.12;21.215363
2024-03-26 06:00:00;-15.765765;312.12;16.935822
2024-03-26 12:00:00;-15.765765;312.12;18.611603
2024-03-26 18:00:00;-15.765765;312.12;22.90158
2024-03-27 00:00:00;-15.765765;312.12;21.048676
2024-03-27 06:00:00;-15.765765;312.12;17.244446
2024-03-27 12:00:00;-15.765765;312.12;18.97699
2024-03-27 18:00:00;-15.765765;312.12;29.150543
2024-03-28 00:00:00;-15.765765;312.12;21.920624
2024-03-28 06:00:00;-15.765765;312.12;18.023163
2024-03-28 12:00:00;-15.765765;312.12;20.76944
2024-03-28 18:00:00;-15.765765;312.12;26.798218
2024-03-29 00:00:00;-15.765765;312.12;19.783173
2024-03-29 06:00:00;-15.765765;312.12;18.534393
2024-03-29 12:00:00;-15.765765;312.12;19.37851
2024-03-29 18:00:00;-15.765765;312.12;28.577667
2024-03-30 00:00:00;-15.765765;312.12;21.988586
2024-03-30 06:00:00;-15.765765;312.12;21.254059
2024-03-30 12:00:00;-15.765765;312.12;23.426544
2024-03-30 18:00:00;-15.765765;312.12;26.167328
2024-03-31 00:00:00;-15.765765;312.12;22.74411
2024-03-31 06:00:00;-15.765765;312.12;21.5419
2024-03-31 12:00:00;-15.765765;312.12;23.851166
2024-03-31 18:00:00;-15.765765;312.12;28.950867
2024-04-01 00:00:00;-15.765765;312.12;22.41684
2024-04-01 06:00:00;-15.765765;312.12;21.429901
2024-04-01 12:00:00;-15.765765;312.12;23.371002
2024-04-01 18:00:00;-15.765765;312.12;28.115936
2024-04-02 00:00:00;-15.765765;312.12;23.1091
2024-04-02 06:00:00;-15.765765;312.12;22.175507
2024-04-02 12:00:00;-15.765765;312.12;21.703888
2024-04-02 18:00:00;-15.765765;312.12;24.0195
2024-04-03 00:00:00;-15.765765;312.12;22.13028
2024-04-03 06:00:00;-15.765765;312.12;21.315918
2024-04-03 12:00:00;-15.765765;312.12;21.553192
2024-04-03 18:00:00;-15.765765;312.12;25.552917
2024-04-04 00:00:00;-15.765765;312.12;21.180328
2024-04-04 06:00:00;-15.765765;312.12;20.514526
2024-04-04 12:00:00;-15.765765;312.12;21.331818
2024-04-04 18:00:00;-15.765765;312.12;25.165314
2024-04-05 00:00:00;-15.765765;312.12;19.662903
2024-04-05 06:00:00;-15.765765;312.12;18.911896
2024-04-05 12:00:00;-15.765765;312.12;21.864014
2024-04-05 18:00:00;-15.765765;312.12;28.800629
2024-04-06 00:00:00;-15.765765;312.12;22.538605
2024-04-06 06:00:00;-15.765765;312.12;20.480072
2024-04-06 12:00:00;-15.765765;312.12;22.311401
2024-04-06 18:00:00;-15.765765;312.12;24.092926
2024-04-07 00:00:00;-15.765765;312.12;19.91159
2024-04-07 06:00:00;-15.765765;312.12;19.180878
2024-04-07 12:00:00;-15.765765;312.12;21.060516
2024-04-07 18:00:00;-15.765765;312.12;27.787231
2024-04-08 00:00:00;-15.765765;312.12;20.332947
2024-04-08 06:00:00;-15.765765;312.12;19.213165
2024-04-08 12:00:00;-15.765765;312.12;19.665314
2024-04-08 18:00:00;-15.765765;312.12;27.981415
2024-04-09 00:00:00;-15.765765;312.12;21.666595
2024-04-09 06:00:00;-15.765765;312.12;20.193024
2024-04-09 12:00:00;-15.765765;312.12;20.644562
2024-04-09 18:00:00;-15.765765;312.12;29.135162
2024-04-10 00:00:00;-15.765765;312.12;23.753387
2024-04-10 06:00:00;-15.765765;312.12;22.844574
2024-04-10 12:00:00;-15.765765;312.12;21.658905
2024-04-10 18:00:00;-15.765765;312.12;27.21051
2024-04-11 00:00:00;-15.765765;312.12;22.414398
2024-04-11 06:00:00;-15.765765;312.12;21.615753
2024-04-11 12:00:00;-15.765765;312.12;22.964935
2024-04-11 18:00:00;-15.765765;312.12;25.71347
2024-04-12 00:00:00;-15.765765;312.12;21.59549
2024-04-12 06:00:00;-15.765765;312.12;21.528442
2024-04-12 12:00:00;-15.765765;312.12;21.808197
2024-04-12 18:00:00;-15.765765;312.12;25.92276
2024-04-13 00:00:00;-15.765765;312.12;20.529694
2024-04-13 06:00:00;-15.765765;312.12;19.147308
2024-04-13 12:00:00;-15.765765;312.12;20.025787
2024-04-13 18:00:00;-15.765765;312.12;27.986542
2024-04-14 00:00:00;-15.765765;312.12;20.424225
2024-04-14 06:00:00;-15.765765;312.12;19.816437
2024-04-14 12:00:00;-15.765765;312.12;19.282867
2024-04-14 18:00:00;-15.765765;312.12;27.492096
2024-04-15 00:00:00;-15.765765;312.12;20.434448
2024-04-15 06:00:00;-15.765765;312.12;19.286041
2024-04-15 12:00:00;-15.765765;312.12;19.760986
2024-04-15 18:00:00;-15.765765;312.12;27.903473
2024-04-16 00:00:00;-15.765765;312.12;20.426605
2024-04-16 06:00:00;-15.765765;312.12;19.07428
2024-04-16 12:00:00;-15.765765;312.12;19.468964
2024-04-16 18:00:00;-15.765765;312.12;28.150787
2024-04-17 00:00:00;-15.765765;312.12;20.91977
2024-04-17 06:00:00;-15.765765;312.12;17.730194
2024-04-17 12:00:00;-15.765765;312.12;20.450928
2024-04-17 18:00:00;-15.765765;312.12;28.390656
2024-04-18 00:00:00;-15.765765;312.12;21.542877
2024-04-18 06:00:00;-15.765765;312.12;20.345795
2024-04-18 12:00:00;-15.765765;312.12;22.41922
2024-04-18 18:00:00;-15.765765;312.12;29.171082
2024-04-19 00:00:00;-15.765765;312.12;23.55307
2024-04-19 06:00:00;-15.765765;312.12;21.71698
2024-04-19 12:00:00;-15.765765;312.12;22.631134
2024-04-19 18:00:00;-15.765765;312.12;29.458405
2024-04-20 00:00:00;-15.765765;312.12;22.848938
2024-04-20 06:00:00;-15.765765;312.12;18.565704
2024-04-20 12:00:00;-15.765765;312.12;19.238617
2024-04-20 18:00:00;-15.765765;312.12;27.460846
2024-04-21 00:00:00;-15.765765;312.12;20.868927
2024-04-21 06:00:00;-15.765765;312.12;18.291473
2024-04-21 12:00:00;-15.765765;312.12;17.882477
2024-04-21 18:00:00;-15.765765;312.12;26.360016
2024-04-22 00:00:00;-15.765765;312.12;19.654724
2024-04-22 06:00:00;-15.765765;312.12;16.987122
2024-04-22 12:00:00;-15.765765;312.12;18.385406
2024-04-22 18:00:00;-15.765765;312.12;26.243622
2024-04-23 00:00:00;-15.765765;312.12;20.61853
2024-04-23 06:00:00;-15.765765;312.12;20.423065
2024-04-23 12:00:00;-15.765765;312.12;20.651947
2024-04-23 18:00:00;-15.765765;312.12;27.498627
2024-04-24 00:00:00;-15.765765;312.12;22.129028
2024-04-24 06:00:00;-15.765765;312.12;20.832947
2024-04-24 12:00:00;-15.765765;312.12;22.81894
2024-04-24 18:00:00;-15.765765;312.12;28.020721
2024-04-25 00:00:00;-15.765765;312.12;24.387604
2024-04-25 06:00:00;-15.765765;312.12;22.73941
2024-04-25 12:00:00;-15.765765;312.12;22.689789
2024-04-25 18:00:00;-15.765765;312.12;27.658234
2024-04-26 00:00:00;-15.765765;312.12;22.681488
2024-04-26 06:00:00;-15.765765;312.12;22.243866
2024-04-26 12:00:00;-15.765765;312.12;21.170319
2024-04-26 18:00:00;-15.765765;312.12;26.12732
2024-04-27 00:00:00;-15.765765;312.12;21.815613
2024-04-27 06:00:00;-15.765765;312.12;18.699799
2024-04-27 12:00:00;-15.765765;312.12;19.2518
2024-04-27 18:00:00;-15.765765;312.12;25.734528
2024-04-28 00:00:00;-15.765765;312.12;21.933044
2024-04-28 06:00:00;-15.765765;312.12;21.064789
2024-04-28 12:00:00;-15.765765;312.12;19.837982
2024-04-28 18:00:00;-15.765765;312.12;26.07022
2024-04-29 00:00:00;-15.765765;312.12;21.642548
2024-04-29 06:00:00;-15.765765;312.12;19.615356
2024-04-29 12:00:00;-15.765765;312.12;21.411835
2024-04-29 18:00:00;-15.765765;312.12;26.095428
2024-04-30 00:00:00;-15.765765;312.12;21.718658
2024-04-30 06:00:00;-15.765765;312.12;23.572327
2024-04-30 12:00:00;-15.765765;312.12;20.88266
2024-04-30 18:00:00;-15.765765;312.12;26.242218
2024-05-01 00:00:00;-15.765765;312.12;24.561401
2024-05-01 06:00:00;-15.765765;312.12;21.663727
2024-05-01 12:00:00;-15.765765;312.12;20.232452
2024-05-01 18:00:00;-15.765765;312.12;25.812164
2024-05-02 00:00:00;-15.765765;312.12;21.870453
2024-05-02 06:00:00;-15.765765;312.12;22.347076
2024-05-02 12:00:00;-15.765765;312.12;20.206696
2024-05-02 18:00:00;-15.765765;312.12;25.65213
2024-05-03 00:00:00;-15.765765;312.12;23.021881
2024-05-03 06:00:00;-15.765765;312.12;21.71817
2024-05-03 12:00:00;-15.765765;312.12;20.97934
2024-05-03 18:00:00;-15.765765;312.12;25.773834
2024-05-04 00:00:00;-15.765765;312.12;21.1409
2024-05-04 06:00:00;-15.765765;312.12;23.420807
2024-05-04 12:00:00;-15.765765;312.12;18.89978
2024-05-04 18:00:00;-15.765765;312.12;24.600494
2024-05-05 00:00:00;-15.765765;312.12;20.421234
2024-05-05 06:00:00;-15.765765;312.12;15.465057
2024-05-05 12:00:00;-15.765765;312.12;18.01706
2024-05-05 18:00:00;-15.765765;312.12;23.280304
2024-05-06 00:00:00;-15.765765;312.12;21.176361
2024-05-06 06:00:00;-15.765765;312.12;15.4401245
2024-05-06 12:00:00;-15.765765;312.12;18.371124
2024-05-06 18:00:00;-15.765765;312.12;23.334198
2024-05-07 00:00:00;-15.765765;312.12;21.361786
2024-05-07 06:00:00;-15.765765;312.12;16.322296
2024-05-07 12:00:00;-15.765765;312.12;17.778534
2024-05-07 18:00:00;-15.765765;312.12;23.527374
2024-05-08 00:00:00;-15.765765;312.12;19.64981
2024-05-08 06:00:00;-15.765765;312.12;19.8721
2024-05-08 12:00:00;-15.765765;312.12;17.50766
2024-05-08 18:00:00;-15.765765;312.12;23.63504
2024-05-09 00:00:00;-15.765765;312.12;20.225677
2024-05-09 06:00:00;-15.765765;312.12;21.759918
2024-05-09 12:00:00;-15.765765;312.12;18.704956
2024-05-09 18:00:00;-15.765765;312.12;23.571686
2024-05-10 00:00:00;-15.765765;312.12;19.169891
2024-05-10 06:00:00;-15.765765;312.12;22.028046
2024-05-10 12:00:00;-15.765765;312.12;17.883575
2024-05-10 18:00:00;-15.765765;312.12;23.489105
2024-05-11 00:00:00;-15.765765;312.12;19.454437
2024-05-11 06:00:00;-15.765765;312.12;22.819855
2024-05-11 12:00:00;-15.765765;312.12;18.742584
2024-05-11 18:00:00;-15.765765;312.12;24.248383
2024-05-12 00:00:00;-15.765765;312.12;24.34842
2024-05-12 06:00:00;-15.765765;312.12;26.168
2024-05-12 12:00:00;-15.765765;312.12;20.595978
2024-05-12 18:00:00;-15.765765;312.12;25.691437
2024-05-13 00:00:00;-15.765765;312.12;22.391693
2024-05-13 06:00:00;-15.765765;312.12;26.44577
2024-05-13 12:00:00;-15.765765;312.12;18.95456
2024-05-13 18:00:00;-15.765765;312.12;24.36618
2024-05-14 00:00:00;-15.765765;312.12;23.786774
2024-05-14 06:00:00;-15.765765;312.12;22.387573
2024-05-14 12:00:00;-15.765765;312.12;20.75821
2024-05-14 18:00:00;-15.765765;312.12;26.372559
2024-05-15 00:00:00;-15.765765;312.12;22.400116
2024-05-15 06:00:00;-15.765765;312.12;18.914276
2024-05-15 12:00:00;-15.765765;312.12;19.831146
2024-05-15 18:00:00;-15.765765;312.12;25.804352
2024-05-16 00:00:00;-15.765765;312.12;21.13327
2024-05-16 06:00:00;-15.765765;312.12;23.844452
2024-05-16 12:00:00;-15.765765;312.12;18.252136
2024-05-16 18:00:00;-15.765765;312.12;24.227325
2024-05-17 00:00:00;-15.765765;312.12;19.856598
2024-05-17 06:00:00;-15.765765;312.12;24.756683
2024-05-17 12:00:00;-15.765765;312.12;18.232391
2024-05-17 18:00:00;-15.765765;312.12;23.670776
2024-05-18 00:00:00;-15.765765;312.12;19.758026
2024-05-18 06:00:00;-15.765765;312.12;23.294647
2024-05-18 12:00:00;-15.765765;312.12;18.776337
2024-05-18 18:00:00;-15.765765;312.12;24.061188
2024-05-19 00:00:00;-15.765765;312.12;19.925262
2024-05-19 06:00:00;-15.765765;312.12;22.18991
2024-05-19 12:00:00;-15.765765;312.12;18.825134
2024-05-19 18:00:00;-15.765765;312.12;24.267456
2024-05-20 00:00:00;-15.765765;312.12;20.942047
2024-05-20 06:00:00;-15.765765;312.12;23.66159
2024-05-20 12:00:00;-15.765765;312.12;18.138428
2024-05-20 18:00:00;-15.765765;312.12;24.295135
2024-05-21 00:00:00;-15.765765;312.12;21.731842
2024-05-21 06:00:00;-15.765765;312.12;19.969055
2024-05-21 12:00:00;-15.765765;312.12;18.658112
2024-05-21 18:00:00;-15.765765;312.12;23.602753
2024-05-22 00:00:00;-15.765765;312.12;19.881805
2024-05-22 06:00:00;-15.765765;312.12;17.920074
2024-05-22 12:00:00;-15.765765;312.12;16.548553
2024-05-22 18:00:00;-15.765765;312.12;22.410797
2024-05-23 00:00:00;-15.765765;312.12;19.877777
2024-05-23 06:00:00;-15.765765;312.12;17.05832
2024-05-23 12:00:00;-15.765765;312.12;17.76767
2024-05-23 18:00:00;-15.765765;312.12;23.2388
2024-05-24 00:00:00;-15.765765;312.12;20.885712
2024-05-24 06:00:00;-15.765765;312.12;22.604889
2024-05-24 12:00:00;-15.765765;312.12;19.098602
2024-05-24 18:00:00;-15.765765;312.12;23.901642
2024-05-25 00:00:00;-15.765765;312.12;21.69751
2024-05-25 06:00:00;-15.765765;312.12;23.775116
2024-05-25 12:00:00;-15.765765;312.12;18.23996
2024-05-25 18:00:00;-15.765765;312.12;23.304596
2024-05-26 00:00:00;-15.765765;312.12;20.593475
2024-05-26 06:00:00;-15.765765;312.12;22.353363
2024-05-26 12:00:00;-15.765765;312.12;18.73172
2024-05-26 18:00:00;-15.765765;312.12;23.360748
2024-05-27 00:00:00;-15.765765;312.12;21.242035
2024-05-27 06:00:00;-15.765765;312.12;23.158478
2024-05-27 12:00:00;-15.765765;312.12;17.36496
2024-05-27 18:00:00;-15.765765;312.12;22.909332
2024-05-28 00:00:00;-15.765765;312.12;20.526978
2024-05-28 06:00:00;-15.765765;312.12;22.591156
2024-05-28 12:00:00;-15.765765;312.12;18.38028
2024-05-28 18:00:00;-15.765765;312.12;23.492523
2024-05-29 00:00:00;-15.765765;312.12;21.328033
2024-05-29 06:00:00;-15.765765;312.12;14.280701
2024-05-29 12:00:00;-15.765765;312.12;13.562286
2024-05-29 18:00:00;-15.765765;312.12;22.554169
2024-05-30 00:00:00;-15.765765;312.12;21.241394
2024-05-30 06:00:00;-15.765765;312.12;15.671234
2024-05-30 12:00:00;-15.765765;312.12;16.68039
2024-05-30 18:00:00;-15.765765;312.12;23.356628
2024-05-31 00:00:00;-15.765765;312.12;20.872864
2024-05-31 06:00:00;-15.765765;312.12;17.81546
2024-05-31 12:00:00;-15.765765;312.12;17.233612
2024-05-31 18:00:00;-15.765765;312.12;22.618622
2024-06-01 00:00:00;-15.765765;312.12;19.039948
2024-06-01 06:00:00;-15.765765;312.12;12.423553
2024-06-01 12:00:00;-15.765765;312.12;14.596985
2024-06-01 18:00:00;-15.765765;312.12;20.658478
2024-06-02 00:00:00;-15.765765;312.12;18.686096
2024-06-02 06:00:00;-15.765765;312.12;14.461151
2024-06-02 12:00:00;-15.765765;312.12;14.98587
2024-06-02 18:00:00;-15.765765;312.12;20.571075
2024-06-03 00:00:00;-15.765765;312.12;18.331635
2024-06-03 06:00:00;-15.765765;312.12;12.32077
2024-06-03 12:00:00;-15.765765;312.12;16.011688
2024-06-03 18:00:00;-15.765765;312.12;21.058105
2024-06-04 00:00:00;-15.765765;312.12;20.685486
2024-06-04 06:00:00;-15.765765;312.12;15.65683
2024-06-04 12:00:00;-15.765765;312.12;15.1371155
2024-06-04 18:00:00;-15.765765;312.12;21.875946
2024-06-05 00:00:00;-15.765765;312.12;19.092133
2024-06-05 06:00:00;-15.765765;312.12;17.438995
2024-06-05 12:00:00;-15.765765;312.12;16.5542
2024-06-05 18:00:00;-15.765765;312.12;22.010773
2024-06-06 00:00:00;-15.765765;312.12;20.061432
2024-06-06 06:00:00;-15.765765;312.12;13.934357
2024-06-06 12:00:00;-15.765765;312.12;17.293121
2024-06-06 18:00:00;-15.765765;312.12;21.655518
2024-06-07 00:00:00;-15.765765;312.12;19.255188
2024-06-07 06:00:00;-15.765765;312.12;13.18985
2024-06-07 12:00:00;-15.765765;312.12;16.187164
2024-06-07 18:00:00;-15.765765;312.12;21.919952
2024-06-08 00:00:00;-15.765765;312.12;19.935913
2024-06-08 06:00:00;-15.765765;312.12;14.42569
2024-06-08 12:00:00;-15.765765;312.12;16.374695
2024-06-08 18:00:00;-15.765765;312.12;21.937134
2024-06-09 00:00:00;-15.765765;312.12;19.485748
2024-06-09 06:00:00;-15.765765;312.12;18.053497
2024-06-09 12:00:00;-15.765765;312.12;15.472382
2024-06-09 18:00:00;-15.765765;312.12;21.693146
2024-06-10 00:00:00;-15.765765;312.12;19.115143
2024-06-10 06:00:00;-15.765765;312.12;20.12796
2024-06-10 12:00:00;-15.765765;312.12;16.234772
2024-06-10 18:00:00;-15.765765;312.12;22.493103
2024-06-11 00:00:00;-15.765765;312.12;21.930328
2024-06-11 06:00:00;-15.765765;312.12;16.392303
2024-06-11 12:00:00;-15.765765;312.12;17.84024
2024-06-11 18:00:00;-15.765765;312.12;22.469849
2024-06-12 00:00:00;-15.765765;312.12;19.493927
2024-06-12 06:00:00;-15.765765;312.12;17.368073
2024-06-12 12:00:00;-15.765765;312.12;16.210724
2024-06-12 18:00:00;-15.765765;312.12;21.745972
2024-06-13 00:00:00;-15.765765;312.12;19.329895
2024-06-13 06:00:00;-15.765765;312.12;16.249634
2024-06-13 12:00:00;-15.765765;312.12;15.090881
2024-06-13 18:00:00;-15.765765;312.12;22.051666
2024-06-14 00:00:00;-15.765765;312.12;19.552216
2024-06-14 06:00:00;-15.765765;312.12;15.014069
2024-06-14 12:00:00;-15.765765;312.12;16.764984
2024-06-14 18:00:00;-15.765765;312.12;21.605835
2024-06-15 00:00:00;-15.765765;312.12;19.750397
2024-06-15 06:00:00;-15.765765;312.12;17.091614
2024-06-15 12:00:00;-15.765765;312.12;16.167877
2024-06-15 18:00:00;-15.765765;312.12;21.255035
2024-06-16 00:00:00;-15.765765;312.12;18.43341
2024-06-16 06:00:00;-15.765765;312.12;19.588165
2024-06-16 12:00:00;-15.765765;312.12;15.088898
2024-06-16 18:00:00;-15.765765;312.12;20.444977
2024-06-17 00:00:00;-15.765765;312.12;20.10141
2024-06-17 06:00:00;-15.765765;312.12;21.307281
2024-06-17 12:00:00;-15.765765;312.12;15.513367
2024-06-17 18:00:00;-15.765765;312.12;20.87912
2024-06-18 00:00:00;-15.765765;312.12;18.325775
2024-06-18 06:00:00;-15.765765;312.12;18.428375
2024-06-18 12:00:00;-15.765765;312.12;14.921722
2024-06-18 18:00:00;-15.765765;312.12;21.26474
2024-06-19 00:00:00;-15.765765;312.12;21.524231
2024-06-19 06:00:00;-15.765765;312.12;21.626068
2024-06-19 12:00:00;-15.765765;312.12;16.719025
2024-06-19 18:00:00;-15.765765;312.12;22.236267
2024-06-20 00:00:00;-15.765765;312.12;19.6362
2024-06-20 06:00:00;-15.765765;312.12;20.243622
2024-06-20 12:00:00;-15.765765;312.12;17.324432
2024-06-20 18:00:00;-15.765765;312.12;21.924896
2024-06-21 00:00:00;-15.765765;312.12;19.32309
2024-06-21 06:00:00;-15.765765;312.12;19.58731
2024-06-21 12:00:00;-15.765765;312.12;16.074097
2024-06-21 18:00:00;-15.765765;312.12;21.220337
2024-06-22 00:00:00;-15.765765;312.12;19.333282
2024-06-22 06:00:00;-15.765765;312.12;19.516022
2024-06-22 12:00:00;-15.765765;312.12;16.35025
2024-06-22 18:00:00;-15.765765;312.12;21.24173
2024-06-23 00:00:00;-15.765765;312.12;18.958588
2024-06-23 06:00:00;-15.765765;312.12;22.200775
2024-06-23 12:00:00;-15.765765;312.12;16.809418
2024-06-23 18:00:00;-15.765765;312.12;22.33899
2024-06-24 00:00:00;-15.765765;312.12;22.974915
2024-06-24 06:00:00;-15.765765;312.12;23.335358
2024-06-24 12:00:00;-15.765765;312.12;18.154266
2024-06-24 18:00:00;-15.765765;312.12;22.78189
2024-06-25 00:00:00;-15.765765;312.12;21.52707
2024-06-25 06:00:00;-15.765765;312.12;22.789276
